"Date,""Dernier"",""Ouv."","" Plus Haut"",""Plus Bas"",""Vol."",""Variation %"""
"04/09/2023,""366,00"",""371,00"",""371,00"",""365,20"",""5,01K"",""-0,03%"""
"01/09/2023,""366,10"",""374,90"",""374,90"",""366,10"",""8,74K"",""-2,36%"""
"31/08/2023,""374,95"",""361,50"",""375,00"",""360,00"",""20,16K"",""5,18%"""
"30/08/2023,""356,50"",""355,45"",""356,50"",""355,45"",""0,24K"",""0,28%"""
"29/08/2023,""355,50"",""355,50"",""355,50"",""355,50"",""0,25K"",""1,57%"""
"28/08/2023,""350,00"",""355,80"",""355,80"",""345,00"",""6,32K"",""0,00%"""
"25/08/2023,""350,00"",""350,00"",""356,00"",""335,00"",""4,13K"",""-0,57%"""
"24/08/2023,""352,00"",""352,00"",""352,00"",""352,00"",""0,11K"",""1,15%"""
"23/08/2023,""348,00"",""351,00"",""351,00"",""348,00"",""0,81K"",""-0,71%"""
"22/08/2023,""350,50"",""350,50"",""350,50"",""350,50"",""0,05K"",""-2,61%"""
"18/08/2023,""359,90"",""359,85"",""359,90"",""349,60"",""0,99K"",""3,27%"""
"17/08/2023,""348,50"",""350,25"",""350,25"",""348,50"",""0,43K"",""-3,17%"""
"16/08/2023,""359,90"",""350,20"",""359,90"",""350,10"",""0,01K"",""-0,03%"""
"15/08/2023,""360,00"",""360,00"",""360,00"",""360,00"",""0,00K"",""0,56%"""
"11/08/2023,""358,00"",""360,00"",""360,00"",""358,00"",""1,60K"",""0,83%"""
"10/08/2023,""355,05"",""355,05"",""362,00"",""355,05"",""0,09K"",""-1,38%"""
"09/08/2023,""360,00"",""360,00"",""360,00"",""360,00"",""1,11K"",""0,00%"""
"08/08/2023,""360,00"",""360,00"",""364,00"",""360,00"",""1,03K"",""0,00%"""
"07/08/2023,""360,00"",""365,00"",""365,00"",""360,00"",""0,07K"",""-0,28%"""
"04/08/2023,""361,00"",""361,00"",""361,00"",""361,00"",""5,00K"",""0,00%"""
"03/08/2023,""361,00"",""368,00"",""368,00"",""361,00"",""5,01K"",""-2,13%"""
"02/08/2023,""368,85"",""368,90"",""368,90"",""360,00"",""11,10K"",""-0,04%"""
"01/08/2023,""369,00"",""364,00"",""369,00"",""364,00"",""1,66K"",""1,23%"""
"31/07/2023,""364,50"",""364,50"",""364,50"",""364,50"",""0,23K"",""-0,14%"""
"28/07/2023,""365,00"",""354,50"",""365,00"",""354,50"",""11,61K"",""2,24%"""
"27/07/2023,""357,00"",""357,00"",""357,00"",""357,00"",""0,50K"",""2,00%"""
"25/07/2023,""350,00"",""351,00"",""353,50"",""350,00"",""0,43K"",""-0,85%"""
"24/07/2023,""353,00"",""350,00"",""353,00"",""350,00"",""11,06K"",""-0,84%"""
"21/07/2023,""356,00"",""356,00"",""356,00"",""346,00"",""4,26K"",""0,07%"""
"20/07/2023,""355,75"",""355,75"",""355,75"",""355,75"",""0,00K"",""1,35%"""
"18/07/2023,""351,00"",""351,00"",""351,00"",""351,00"",""10,00K"",""0,29%"""
"17/07/2023,""350,00"",""350,00"",""350,00"",""350,00"",""0,07K"",""0,00%"""
"14/07/2023,""350,00"",""350,00"",""351,00"",""350,00"",""8,35K"",""-0,28%"""
"12/07/2023,""351,00"",""351,00"",""351,00"",""351,00"",""10,00K"",""0,00%"""
"11/07/2023,""351,00"",""351,00"",""351,00"",""351,00"",""10,75K"",""-1,13%"""
"10/07/2023,""355,00"",""355,00"",""355,00"",""355,00"",""5,00K"",""-1,11%"""
"07/07/2023,""359,00"",""345,00"",""359,00"",""340,00"",""1,89K"",""0,00%"""
"06/07/2023,""359,00"",""355,00"",""359,00"",""350,20"",""1,07K"",""0,00%"""
"05/07/2023,""359,00"",""358,95"",""359,00"",""358,00"",""0,21K"",""-0,28%"""
"04/07/2023,""360,00"",""360,00"",""360,00"",""360,00"",""0,00K"",""-0,83%"""
"03/07/2023,""363,00"",""363,05"",""367,90"",""363,00"",""0,09K"",""-1,44%"""
"28/06/2023,""368,30"",""368,30"",""368,30"",""368,30"",""0,01K"",""-0,12%"""
