"Date,""Dernier"",""Ouv."","" Plus Haut"",""Plus Bas"",""Vol."",""Variation %"""
"09/08/2023,""260,00"",""263,05"",""265,00"",""260,00"",""19,64K"",""-1,14%"""
"08/08/2023,""263,00"",""263,05"",""265,00"",""263,00"",""65,35K"",""-0,38%"""
"07/08/2023,""264,00"",""267,00"",""267,00"",""262,55"",""581,26K"",""-0,04%"""
"04/08/2023,""264,10"",""263,00"",""264,10"",""263,00"",""101,47K"",""-0,34%"""
"03/08/2023,""265,00"",""260,00"",""266,00"",""260,00"",""43,19K"",""0,38%"""
"02/08/2023,""264,00"",""264,00"",""265,00"",""263,00"",""32,08K"",""0,00%"""
"01/08/2023,""264,00"",""264,00"",""264,00"",""262,00"",""35,07K"",""0,65%"""
"31/07/2023,""262,30"",""263,00"",""264,00"",""262,00"",""56,18K"",""-0,27%"""
"28/07/2023,""263,00"",""264,50"",""264,50"",""263,00"",""39,37K"",""-0,42%"""
"27/07/2023,""264,10"",""263,05"",""265,00"",""263,05"",""50,46K"",""0,04%"""
"26/07/2023,""264,00"",""262,20"",""266,00"",""262,20"",""78,04K"",""-0,75%"""
"25/07/2023,""266,00"",""260,00"",""266,00"",""260,00"",""33,92K"",""1,53%"""
"24/07/2023,""262,00"",""261,00"",""262,00"",""261,00"",""55,98K"",""-0,38%"""
"21/07/2023,""263,00"",""262,00"",""263,00"",""262,00"",""44,58K"",""-0,38%"""
"20/07/2023,""264,00"",""262,20"",""264,00"",""262,00"",""55,20K"",""0,76%"""
"18/07/2023,""262,00"",""256,00"",""262,00"",""256,00"",""72,03K"",""1,95%"""
"17/07/2023,""257,00"",""259,45"",""259,45"",""256,00"",""32,19K"",""1,14%"""
"14/07/2023,""254,10"",""259,25"",""259,25"",""253,20"",""30,77K"",""0,38%"""
"13/07/2023,""253,15"",""259,00"",""259,00"",""252,50"",""18,28K"",""-3,64%"""
"12/07/2023,""262,70"",""260,15"",""262,70"",""260,15"",""227,68K"",""0,57%"""
"11/07/2023,""261,20"",""261,00"",""262,00"",""261,00"",""32,04K"",""0,02%"""
"10/07/2023,""261,15"",""262,00"",""264,00"",""261,00"",""22,05K"",""0,02%"""
"07/07/2023,""261,10"",""260,15"",""263,00"",""260,15"",""29,97K"",""-0,36%"""
"06/07/2023,""262,05"",""262,00"",""262,95"",""262,00"",""40,83K"",""-0,36%"""
"05/07/2023,""263,00"",""262,00"",""263,00"",""262,00"",""18,82K"",""0,38%"""
"04/07/2023,""262,00"",""264,00"",""264,00"",""260,00"",""16,51K"",""-0,76%"""
"03/07/2023,""264,00"",""264,00"",""264,00"",""264,00"",""112,39K"",""0,00%"""
"28/06/2023,""264,00"",""255,00"",""265,00"",""255,00"",""583,03K"",""1,54%"""
"27/06/2023,""260,00"",""250,05"",""260,00"",""250,05"",""104,70K"",""4,00%"""
"26/06/2023,""250,00"",""245,00"",""250,00"",""245,00"",""4,64K"",""2,02%"""
"23/06/2023,""245,05"",""245,00"",""250,00"",""245,00"",""51,71K"",""0,43%"""
"22/06/2023,""244,00"",""245,50"",""245,50"",""242,00"",""12,57K"",""-0,41%"""
"21/06/2023,""245,00"",""245,60"",""251,80"",""245,00"",""31,63K"",""-2,78%"""
"20/06/2023,""252,00"",""245,00"",""255,00"",""242,00"",""116,77K"",""2,86%"""
"19/06/2023,""245,00"",""242,05"",""245,00"",""242,00"",""2,37K"",""-1,21%"""
"16/06/2023,""248,00"",""244,95"",""248,00"",""238,00"",""25,22K"",""1,64%"""
"15/06/2023,""244,00"",""243,00"",""244,00"",""243,00"",""73,74K"",""0,00%"""
"14/06/2023,""244,00"",""238,70"",""244,00"",""238,60"",""154,92K"",""2,31%"""
